gene_id,sample1,sample2,sample3,sample4,sample5,sample6
gene-LOC124905208|LOC124905208,6,19,7,9,0,3
gene-NKRF|NKRF,2,22,27,5,0,0
gene-SEPTIN6|SEPTIN6,922,721,905,828,967,239
gene-MIR766|MIR766,0,0,0,0,0,0
rna-NR_030413.1|MIR766,0,0,0,0,0,0
gene-SNORA69|SNORA69,0,1,0,0,0,0
gene-SOWAHD|SOWAHD,5,42,31,0,6,2
gene-RPL39|RPL39,265,2701,1609,113,124,182
gene-LOC107985694|LOC107985694,0,25,6,0,0,0
gene-UPF3B|UPF3B,52,275,142,34,34,0
gene-RNF113A|RNF113A,12,209,60,9,5,96
gene-NDUFA1|NDUFA1,681,942,741,543,438,354
gene-AKAP14|AKAP14,0,0,0,0,0,0
gene-NKAP|NKAP,6,187,49,24,4,0
gene-RHOXF2B|RHOXF2B,0,1,0,0,0,0
gene-RHOXF1|RHOXF1,0,6,3,0,0,0
gene-LINC01402|LINC01402,0,0,0,0,0,0
gene-RHOXF1-AS1|RHOXF1-AS1,5,11,10,0,0,0
gene-RHOXF2|RHOXF2,3,4,13,0,0,0
gene-NKAPP1|NKAPP1,7,84,18,0,0,0
gene-ZBTB33|ZBTB33,68,142,77,56,9,0
gene-TMEM255A|TMEM255A,0,12,58,0,0,0
gene-LOC107985629|LOC107985629,0,4,14,0,0,0
gene-ATP1B4|ATP1B4,0,0,0,0,0,0
gene-LAMP2|LAMP2,930,1111,618,633,218,0
gene-CUL4B|CUL4B,622,261,185,277,154,10
gene-LOC124905273|LOC124905273,0,0,0,0,0,0
gene-MCTS1|MCTS1,9,98,151,11,11,36
gene-C1GALT1C1|C1GALT1C1,12,63,21,0,0,0
gene-CT47B1|CT47B1,0,0,0,0,0,0
gene-CT47A12|CT47A12,1,4,2,0,0,0
gene-CT47A11|CT47A11,0,2,2,0,0,0
gene-CT47A10|CT47A10,1,4,3,0,0,0
gene-CT47A9|CT47A9,0,2,4,0,0,0
gene-CT47A8|CT47A8,0,4,3,0,0,0
gene-CT47A7|CT47A7,0,2,2,0,0,0
gene-CT47A6|CT47A6,2,1,3,0,0,0
gene-CT47A5|CT47A5,0,2,2,0,0,0
gene-CT47A2|CT47A2,0,3,3,0,0,0
gene-GLUD2|GLUD2,6,12,18,3,5,1
gene-LOC124905292|LOC124905292,2,3,3,0,0,0
gene-GRIA3|GRIA3,0,26,30,0,4,0
gene-H3P47|H3P47,707,426,242,435,260,94
gene-THOC2|THOC2,2087,1410,1123,868,541,19
gene-XIAP|XIAP,18,309,288,29,13,7
gene-STAG2|STAG2,847,798,1161,632,346,603
gene-STAG2-AS1|STAG2-AS1,6,21,12,6,0,0
gene-HSPA8P20|HSPA8P20,8,13,0,0,4,0
gene-SH2D1A|SH2D1A,122,345,389,54,13,0
gene-LOC124905212|LOC124905212,4,0,2,0,0,0
gene-LOC107985709|LOC107985709,0,0,0,0,0,0
gene-LOC105373333|LOC105373333,0,0,0,0,0,0
gene-LOC124905213|LOC124905213,4,69,152,0,0,0
gene-LOC107985684|LOC107985684,9,48,37,3,42,0
gene-OCRL|OCRL,66,0,25,7,22,0
gene-LOC124905215|LOC124905215,0,13,2,0,0,0
gene-SASH3|SASH3,96,965,855,69,60,764
gene-ZDHHC9|ZDHHC9,5,38,0,3,0,2
gene-SALL4P2|SALL4P2,6,30,29,0,0,0
gene-UTP14A|UTP14A,0,76,73,11,0,0
gene-LOC105373335|LOC105373335,0,0,0,0,0,0
gene-BCORL1|BCORL1,16,23,66,18,5,0
gene-LOC124905216|LOC124905216,12,16,8,8,6,13
gene-ELF4|ELF4,23,334,283,27,19,15
gene-AIFM1|AIFM1,8,163,76,0,14,0
gene-RAB33A|RAB33A,55,102,69,90,55,88
gene-SLC25A14|SLC25A14,7,32,10,0,5,0
gene-RBMX2|RBMX2,0,160,127,0,0,0
gene-DENND10P1|DENND10P1,32,137,124,26,20,0
gene-ENOX2|ENOX2,110,83,141,10,0,0
gene-ENOX2-AS1|ENOX2-AS1,0,7,0,0,0,0
gene-LOC124905217|LOC124905217,0,0,0,0,0,0
gene-FIRRE|FIRRE,12,31,5,0,0,0
gene-MCRIP2P1|MCRIP2P1,3,21,23,0,3,2
gene-PNKDP1|PNKDP1,3,0,5,0,0,0
gene-STK26|STK26,2075,786,523,875,908,353
gene-RAP2C|RAP2C,177,371,369,58,39,67
gene-MBNL3|MBNL3,1784,906,884,1356,813,74
gene-RAP2C-AS1|RAP2C-AS1,14,24,0,0,10,0
gene-USP26|USP26,0,17,7,0,0,0
gene-GPC4|GPC4,0,66,7,6,9,0
gene-GPC3|GPC3,0,37,42,6,3,0
gene-RPSAP63|RPSAP63,0,0,0,0,0,0
gene-GPC3-AS1|GPC3-AS1,0,3,16,0,0,0
gene-LOC124905220|LOC124905220,0,7,5,10,5,0
gene-TIMM8BP2|TIMM8BP2,3,10,2,1,0,0
gene-PHF6|PHF6,22,149,105,61,12,0
gene-HPRT1|HPRT1,11,242,73,38,14,0
gene-MIR542|MIR542,2,2,4,0,0,0
rna-NR_030399.1|MIR542,2,2,2,0,0,0
gene-LINC00629|LINC00629,56,0,5,39,0,0
gene-PLAC1|PLAC1,0,4,4,0,0,0
gene-RPS7P12|RPS7P12,0,0,0,0,0,0
gene-RNU4-44P|RNU4-44P,0,0,0,0,0,0
gene-PABIR2|PABIR2,1099,642,840,671,794,197
gene-PABIR3|PABIR3,110,105,73,25,7,1
gene-MOSPD1|MOSPD1,46,124,80,0,19,0
gene-SMIM10|SMIM10,21,23,47,17,6,0
gene-RTL8B|RTL8B,52,1,40,26,27,0
gene-RTL8C|RTL8C,330,398,195,190,161,104
gene-RTL8A|RTL8A,103,298,134,54,44,6
gene-CT55|CT55,0,1,0,0,0,0
gene-LOC124905295|LOC124905295,0,0,0,0,0,0
gene-LOC728470|LOC728470,3,0,0,0,0,0
gene-ZNF75D|ZNF75D,81,75,117,21,22,0
gene-ETDA|ETDA,0,0,0,0,0,0
gene-ETDC|ETDC,0,0,0,0,0,0
gene-LOC105373342|LOC105373342,0,1,0,0,0,0
gene-INTS6L-AS1|INTS6L-AS1,0,0,0,0,0,0
gene-INTS6L|INTS6L,18,203,169,14,17,0
gene-CT45A1|CT45A1,0,4,10,0,0,0
gene-CT45A3|CT45A3,0,3,5,0,0,0
gene-CT45A5|CT45A5,0,4,5,0,0,0
gene-CT45A2|CT45A2,0,4,7,0,0,0
gene-CT45A8|CT45A8,0,4,6,0,0,0
gene-CT45A9|CT45A9,0,3,7,0,0,0
gene-CT45A10|CT45A10,0,6,1,0,0,0
gene-MMGT1|MMGT1,79,103,70,22,56,103
gene-SLC9A6|SLC9A6,56,151,22,17,8,0
gene-FHL1|FHL1,11530,3939,2886,6096,5591,1033
gene-MAP7D3|MAP7D3,82,142,195,49,33,0
gene-ADGRG4|ADGRG4,27,24,7,0,0,0
gene-HTATSF1|HTATSF1,54,452,176,9,23,291
gene-MIR934|MIR934,0,2,0,0,0,0
rna-NR_030631.1|MIR934,0,1,0,0,0,0
gene-VGLL1|VGLL1,5,1,2,0,0,0
gene-LINC00892|LINC00892,214,141,75,192,86,0
gene-ARHGEF6|ARHGEF6,152,498,516,223,31,141
gene-CD40LG|CD40LG,74,79,94,21,15,0
gene-RNU6-972P|RNU6-972P,2,2,1,0,0,0
gene-RBMX|RBMX,222,1016,608,126,76,0
gene-SNORD61|SNORD61,0,0,0,0,0,0
gene-SRRM1P3|SRRM1P3,2,1,0,0,0,0
gene-GPR101|GPR101,0,51,3,11,0,0
gene-RAC1P4|RAC1P4,1,0,5,0,1,0
gene-FGF13|FGF13,56,134,114,34,15,5
gene-MIR504|MIR504,0,0,0,0,0,0
rna-NR_030229.1|MIR504,0,0,0,0,0,0
gene-FGF13-AS1|FGF13-AS1,0,0,8,0,0,0
gene-LOC124905222|LOC124905222,0,30,102,0,0,0
gene-BCYRN1P1|BCYRN1P1,1,7,2,0,1,0
gene-ATP11C|ATP11C,16,119,103,11,0,0
gene-MIR505|MIR505,0,0,0,0,0,0
rna-NR_030230.1|MIR505,0,0,0,0,0,0
gene-LOC105373344|LOC105373344,0,10,15,0,6,3
gene-RNU6-3P|RNU6-3P,1,0,0,0,0,0
gene-RBMX2P2|RBMX2P2,0,3,0,0,0,0
gene-MAGEC3|MAGEC3,0,0,0,0,0,0
gene-SPANXN4|SPANXN4,21,44,16,61,8,0
gene-SLITRK2|SLITRK2,3,11,116,0,13,0
gene-LOC107985703|LOC107985703,0,0,0,0,0,0
gene-MIR891B|MIR891B,1,4,3,0,0,0
rna-NR_030590.1|MIR891B,1,1,1,0,0,0
gene-LOC105373347|LOC105373347,0,0,0,0,0,0
gene-MIR513C|MIR513C,0,0,0,2,0,0
rna-NR_031709.1|MIR513C,0,0,0,2,0,0
gene-MIR513B|MIR513B,0,2,0,0,0,0
rna-NR_031708.1|MIR513B,0,2,0,0,0,0
gene-MIR513A1|MIR513A1,0,2,0,0,0,0
rna-NR_030231.1|MIR513A1,0,1,0,0,0,0
gene-MIR513A2|MIR513A2,0,3,0,0,0,0
rna-NR_030232.1|MIR513A2,0,2,0,0,0,0
gene-MIR506|MIR506,0,0,0,0,0,0
rna-NR_030233.1|MIR506,0,0,0,0,0,0
gene-MIR507|MIR507,0,0,0,0,0,0
rna-NR_030234.1|MIR507,0,0,0,0,0,0
gene-MIR508|MIR508,0,0,0,0,0,0
rna-NR_030235.1|MIR508,0,0,0,0,0,0
gene-MIR514B|MIR514B,0,0,0,0,0,0
rna-NR_036173.1|MIR514B,0,0,0,0,0,0
rna-NR_030586.1|MIR509-2,0,0,1,0,0,0
gene-MIR509-3|MIR509-3,0,1,5,0,0,0
rna-NR_030629.1|MIR509-3,0,2,2,0,0,0
gene-MIR509-2|MIR509-2,1,0,1,0,0,0
gene-MIR509-1|MIR509-1,1,1,0,0,0,0
rna-NR_030236.1|MIR509-1,2,1,0,0,0,0
gene-MIR514A3|MIR514A3,0,0,0,0,0,0
rna-NR_030240.1|MIR514A3,0,0,0,0,0,0
gene-LOC101928863|LOC101928863,2,0,0,0,0,1
gene-FMR1|FMR1,375,698,521,283,92,0
gene-FMR1NB|FMR1NB,0,0,0,0,0,0
gene-FTH1P8|FTH1P8,722,460,263,834,467,194
gene-LOC107985667|LOC107985667,10,13,0,5,0,0
gene-IDS|IDS,8353,1722,3562,4612,3385,790
gene-EOLA1-DT|EOLA1-DT,7,12,0,0,0,0
gene-EOLA1|EOLA1,80,272,83,36,23,20
gene-HSFX3|HSFX3,0,14,5,0,3,0
gene-MAGEA9B|MAGEA9B,0,13,12,0,0,2
gene-HSFX2|HSFX2,27,13,10,10,4,0
gene-TMEM185A|TMEM185A,3617,846,794,1637,851,20
gene-HSFX1|HSFX1,25,13,9,12,4,0
gene-EOLA2|EOLA2,74,284,66,51,18,86
gene-HSFX4|HSFX4,0,10,15,0,3,0
gene-EOLA2-DT|EOLA2-DT,0,15,0,0,7,0
gene-XRCC6P2|XRCC6P2,10,34,22,5,4,4
gene-MAMLD1|MAMLD1,21,8,0,5,0,0
gene-LOC124905223|LOC124905223,9,100,26,0,23,0
gene-MTM1|MTM1,97,414,515,73,75,10
gene-MTMR1|MTMR1,23,137,161,41,0,0
gene-CD99L2|CD99L2,47,61,79,22,22,0
gene-LOC124905294|LOC124905294,0,0,0,0,0,0
gene-HMGB3|HMGB3,0,0,0,6,0,0
gene-VMA21|VMA21,368,349,478,157,219,147
gene-PRRG3|PRRG3,0,0,0,14,0,0
gene-FATE1|FATE1,0,0,0,0,0,0
gene-CNGA2|CNGA2,0,0,0,0,0,0
gene-MAGEA4|MAGEA4,4,0,0,0,0,0
gene-GABRE|GABRE,26,6,5,14,6,0
gene-MIR224|MIR224,0,0,0,1,0,0
rna-NR_029638.1|MIR224,0,0,0,2,0,0
gene-MIR452|MIR452,0,0,0,0,0,0
rna-NR_029973.1|MIR452,0,0,0,0,0,0
gene-LOC105373369|LOC105373369,0,33,25,12,0,0
gene-MAGEA5P|MAGEA5P,0,0,0,0,0,0
gene-LOC100533997|LOC100533997,0,0,0,0,0,0
gene-MAGEA10|MAGEA10,0,27,22,0,0,0
gene-GABRA3|GABRA3,0,0,0,0,0,0
gene-MIR105-1|MIR105-1,0,0,0,0,0,0
rna-NR_029521.1|MIR105-1,0,0,0,0,0,0
gene-MIR767|MIR767,0,0,0,0,0,0
rna-NR_030409.1|MIR767,0,0,0,0,0,0
gene-MIR105-2|MIR105-2,0,0,0,0,0,0
rna-NR_029522.1|MIR105-2,0,0,0,0,0,0
gene-KRT8P8|KRT8P8,1,0,0,1,0,0
gene-MAGEA3|MAGEA3,2,0,2,0,0,0
gene-CSAG3|CSAG3,0,0,0,0,0,0
gene-MAGEA6-DT|MAGEA6-DT,0,7,5,0,0,0
gene-CETN2|CETN2,373,227,142,242,148,76
gene-NSDHL|NSDHL,0,38,32,0,5,0
gene-ZNF185|ZNF185,9945,1723,2546,7858,3149,1139
gene-LOC124905237|LOC124905237,0,0,5,0,0,0
gene-LOC105373372|LOC105373372,0,0,0,0,0,0
gene-PNMA5|PNMA5,0,8,0,0,0,0
gene-LOC112268308|LOC112268308,0,0,0,0,0,0
gene-ZNF275|ZNF275,43,89,123,23,9,2
gene-MIR12129|MIR12129,0,0,0,0,0,0
rna-NR_162143.1|MIR12129,0,0,0,0,0,0
gene-LOC105373378|LOC105373378,0,9,6,0,0,0
gene-LOC124905279|LOC124905279,0,1,1,0,0,0
gene-HAUS7|HAUS7,0,95,30,0,0,14
gene-ECMXP|ECMXP,0,0,0,0,0,0
gene-BGN|BGN,0,0,0,0,0,0
gene-ATP2B3|ATP2B3,0,17,26,0,0,0
gene-CCNQ|CCNQ,23,110,42,10,10,0
gene-RPL18AP16|RPL18AP16,0,0,3,0,0,0
gene-RN7SL687P|RN7SL687P,0,0,10,0,0,0
gene-PNCK|PNCK,0,0,0,0,0,0
gene-SLC6A8|SLC6A8,8,6,7,0,0,0
gene-BCAP31|BCAP31,4466,3744,1553,4256,2047,1198
gene-ABCD1|ABCD1,60,7,54,28,34,11
gene-LOC124905226|LOC124905226,0,9,9,13,0,0
gene-PLXNB3-AS1|PLXNB3-AS1,301,135,51,117,20,6
gene-PLXNB3|PLXNB3,335,44,109,82,248,92
gene-LOC124905227|LOC124905227,0,14,0,0,0,0
gene-SRPK3|SRPK3,0,0,0,6,0,0
gene-SSR4|SSR4,2465,1849,1149,2105,1044,774
gene-PDZD4|PDZD4,11,40,64,0,5,0
gene-IDH3G|IDH3G,151,419,263,120,103,196
gene-CYCSP45|CYCSP45,7,3,13,5,3,0
gene-ARHGAP4|ARHGAP4,138,758,808,124,133,469
gene-NAA10|NAA10,131,266,198,104,59,115
gene-HCFC1|HCFC1,41,186,192,35,54,18
gene-HCFC1-AS1|HCFC1-AS1,42,36,27,26,11,0
gene-MIR3202-1|MIR3202-1,0,0,0,0,0,0
gene-MIR3202-2|MIR3202-2,0,0,0,0,0,0
rna-NR_036174.1|MIR3202-1,0,0,0,0,0,0
rna-NR_036175.1|MIR3202-2,0,0,0,0,0,0
gene-IRAK1|IRAK1,155,307,464,124,105,192
gene-MIR718|MIR718,0,0,0,0,0,0
rna-NR_031757.1|MIR718,0,0,0,0,0,0
gene-MECP2|MECP2,470,404,465,323,244,274
gene-TMEM187|TMEM187,15,27,62,7,0,0
gene-OPN1MW2|OPN1MW2,0,0,0,0,0,0
gene-OPN1MW3|OPN1MW3,0,0,0,0,0,0
gene-TEX28|TEX28,0,2,10,0,0,0
gene-TKTL1|TKTL1,7,61,59,15,0,0
gene-LOC105373386|LOC105373386,3,0,0,11,0,24
gene-FLNA|FLNA,35291,5875,15531,24895,27347,3805
gene-EMD|EMD,207,112,134,114,167,52
gene-LOC124905228|LOC124905228,0,0,2,0,4,0
gene-RPL10|RPL10,922,9220,5407,655,528,1230
gene-SNORA70|SNORA70,0,16,8,0,2,1
gene-DNASE1L1|DNASE1L1,114,144,118,76,61,31
gene-TAFAZZIN|TAFAZZIN,7,307,227,19,30,0
gene-MIR6858|MIR6858,0,0,0,0,0,0
rna-NR_106917.1|MIR6858,0,0,0,0,0,0
gene-PLXNA3|PLXNA3,0,65,98,0,6,0
gene-SLC10A3|SLC10A3,2729,1230,967,2055,1146,234
gene-FAM3A|FAM3A,221,209,87,156,91,158
gene-LOC124905229|LOC124905229,0,0,0,0,0,0
gene-G6PD|G6PD,82,75,52,87,81,34
gene-IKBKG|IKBKG,605,198,326,633,403,200
gene-ATP6AP1-DT|ATP6AP1-DT,13,43,27,12,6,0
gene-ATP6AP1|ATP6AP1,865,655,856,634,494,170
gene-GDI1|GDI1,2271,707,1038,1364,1797,453
gene-FAM50A|FAM50A,232,250,132,123,131,397
gene-LAGE3|LAGE3,34,165,45,45,26,14
gene-UBL4A|UBL4A,5914,2373,1746,4718,1933,2051
gene-CTAG1A|CTAG1A,0,0,0,0,0,0
gene-CTAG1B|CTAG1B,0,0,0,0,0,0
gene-FAM223A|FAM223A,3,11,9,2,0,0
gene-FAM223B|FAM223B,3,11,9,2,0,0
gene-LOC105373387|LOC105373387,0,0,0,0,0,0
gene-GAB3|GAB3,106,232,279,209,75,124
gene-DKC1|DKC1,39,233,220,34,12,1
gene-SNORA36A|SNORA36A,0,1,0,0,0,0
gene-MIR664B|MIR664B,0,1,0,0,0,0
rna-NR_049842.1|MIR664B,0,1,0,0,0,0
gene-SNORA56|SNORA56,0,0,1,0,0,0
gene-MPP1|MPP1,16411,7596,5619,11830,4845,4988
gene-SMIM9|SMIM9,0,5,0,0,0,0
gene-H2AB1|H2AB1,0,0,0,0,0,0
gene-MIR1184-1|MIR1184-1,0,0,0,0,0,0
rna-NR_036049.1|MIR1184-1,0,0,0,0,0,0
gene-HMGN1P37|HMGN1P37,77,70,60,62,64,8
gene-F8|F8,402,53,109,155,106,1
gene-F8A1|F8A1,76,240,189,31,15,3
gene-FUNDC2|FUNDC2,601,660,352,493,162,236
gene-MTCP1|MTCP1,0,48,6,0,11,0
gene-CMC4|CMC4,19,163,55,22,15,0
gene-BRCC3|BRCC3,27,297,136,15,14,0
gene-VBP1|VBP1,136,402,324,110,114,0
gene-CLIC2|CLIC2,0,86,85,22,3,0
gene-PHF10P1|PHF10P1,0,0,0,3,5,0
gene-TWF1P2|TWF1P2,7,24,0,0,5,0
gene-MIR1184-2|MIR1184-2,0,0,0,0,0,0
rna-NR_036259.1|MIR1184-2,0,0,0,0,0,0
gene-F8A2|F8A2,48,181,122,33,16,3
gene-MIR1184-3|MIR1184-3,0,0,0,0,0,0
rna-NR_036260.1|MIR1184-3,0,0,0,0,0,0
gene-F8A3|F8A3,51,183,124,34,17,3
gene-TMLHE-AS1|TMLHE-AS1,0,35,21,0,0,0
gene-TMLHE|TMLHE,25,41,99,37,36,0
gene-SPRY3|SPRY3,3,5,0,0,0,0
gene-VAMP7|VAMP7,2539,1265,799,1914,895,544
gene-IL9R|IL9R,2,6,3,1,0,0
gene-WASIR1|WASIR1,6,0,2,4,0,0
gene-DDX11L16|DDX11L16,1188,234,372,528,297,107
gene-LOC124905300|LOC124905300,0,0,0,0,0,0
gene-PLCXD1-2|PLCXD1,5,53,19,0,0,0
gene-GTPBP6-2|GTPBP6,10,122,74,9,10,65
gene-PPP2R3B-2|PPP2R3B,5,6,23,0,0,7
gene-CSF2RA-2|CSF2RA,4,158,26,10,4,1
gene-LOC124905238-2|LOC124905238,0,0,0,0,0,0
gene-MIR3690-2|MIR3690,0,0,0,0,0,0
rna-NR_037461.1-2|MIR3690,0,0,0,0,0,0
gene-IL3RA-2|IL3RA,13,47,14,8,19,121
gene-LOC101928032-2|LOC101928032,0,53,21,0,3,0
gene-LOC124900597-2|LOC124900597,0,2,3,0,0,0
gene-SLC25A6-2|SLC25A6,270,2057,1316,173,127,399
gene-ASMTL-AS1-2|ASMTL-AS1,0,42,8,0,0,39
gene-ASMTL-2|ASMTL,16,32,22,11,6,0
gene-AKAP17A-2|AKAP17A,52,176,176,40,18,78
gene-ASMT-2|ASMT,0,2,4,0,0,0
gene-LINC02968-2|LINC02968,2,4,33,0,0,2
gene-LOC124905239-2|LOC124905239,0,5,3,0,0,0
gene-ZBED1-2|ZBED1,42,111,55,57,21,0
gene-DHRSX-2|DHRSX,9,37,25,11,4,0
gene-LINC03112-2|LINC03112,12,23,40,8,13,0
gene-MIR6089-2|MIR6089,0,0,0,0,0,0
rna-NR_106737.1-2|MIR6089,0,0,0,0,0,0
gene-LINC00102-2|LINC00102,0,7,0,0,0,0
gene-CD99P1-2|CD99P1,64,63,18,54,40,0
gene-CD99-2|CD99,10722,5275,2792,7133,3294,2611
gene-XGY2|XGY2,0,0,0,0,0,0
gene-SRY|SRY,0,0,0,0,0,0
gene-SERBP1P2|SERBP1P2,0,0,0,0,0,0
gene-PCDH11Y|PCDH11Y,1,3,12,2,6,0
gene-RNU2-57P|RNU2-57P,0,0,0,0,0,0
gene-PRKY|PRKY,0,11,0,0,0,0
gene-TSPY4|TSPY4,0,0,0,0,0,0
gene-LOC107987335|LOC107987335,0,2,5,2,3,0
gene-TEKT4P1|TEKT4P1,0,0,0,0,0,0
gene-ANKRD20A6P|ANKRD20A6P,0,0,0,0,0,0
gene-LOC105379273|LOC105379273,0,0,0,0,0,0
gene-CHEK2P1|CHEK2P1,0,0,0,0,0,0
gene-LOC107987343|LOC107987343,0,0,0,0,0,0
gene-UTY|UTY,0,0,0,0,0,0
gene-MIR12120|MIR12120,0,0,0,0,0,0
rna-NR_162134.1|MIR12120,0,0,0,0,0,0
gene-PSMA6P1|PSMA6P1,19,38,38,16,13,19
gene-TMSB4Y|TMSB4Y,0,0,0,6,0,0
gene-TTTY14|TTTY14,0,0,0,0,0,2
gene-CD24P4|CD24P4,7,53,8,2,4,0
gene-EIF1AY|EIF1AY,0,0,3,0,3,0
gene-LINC00266-2P|LINC00266-2P,0,0,0,0,0,0
gene-SEPTIN14P22|SEPTIN14P22,5,4,5,3,2,0
gene-SEPTIN14P23|SEPTIN14P23,0,0,0,0,0,0
gene-CTBP2P1|CTBP2P1,4,17,5,1,0,1
gene-SPRY3-2|SPRY3,3,0,0,0,0,0
gene-LOC124905309|LOC124905309,0,0,0,0,0,0
gene-IL9R-2|IL9R,2,4,4,1,0,0
gene-VAMP7-2|VAMP7,2555,1258,791,1902,890,513
gene-WASIR1-2|WASIR1,6,0,2,4,0,0
gene-DDX11L16-2|DDX11L16,1149,230,373,530,284,103
gene-LOC101930589|LOC101930589,0,9,6,0,0,0
gene-LOC389831|LOC389831,123,57,98,55,10,0
gene-LOC124905312|LOC124905312,21,34,16,3,2,0
gene-LOC124905311|LOC124905311,5,25,32,7,3,5
gene-LOC283788|LOC283788,20,157,45,20,18,148
gene-LOC105379420|LOC105379420,3,7,9,0,4,0
gene-LOC100507412|LOC100507412,7,161,145,9,10,10
gene-RNA45SN5|RNA45SN5,7956,30759,23687,3017,2580,57868
gene-RNA18SN5|RNA18SN5,13300,7952,215,1725,1416,25995
gene-RNA5-8SN5|RNA5-8SN5,1,1,1,1,1,1
gene-RNA28SN5|RNA28SN5,133,280,341,17,29,19411
gene-LOC124905315|LOC124905315,1882,5011,2521,944,618,29429
gene-LOC101927555|LOC101927555,8,4,2,0,0,0
gene-LOC100288966|LOC100288966,3,21,7,1,2,0
gene-LOC124905313|LOC124905313,0,0,0,0,0,0
gene-LOC107984150|LOC107984150,0,0,4,0,0,0
gene-LOC107987396|LOC107987396,0,7,9,0,0,0
gene-LOC102723347|LOC102723347,0,25,23,0,4,0
gene-LOC102723462|LOC102723462,15,54,13,3,12,0
gene-LOC102723382|LOC102723382,4,13,24,0,0,0
gene-LOC102723408|LOC102723408,0,0,4,0,0,0
gene-LOC102723393|LOC102723393,0,0,8,0,0,0
gene-LOC112268317|LOC112268317,154,575,587,39,5,23
gene-LOC124905333|LOC124905333,0,1,1,0,0,0
gene-LOC105379554|LOC105379554,0,7,1,0,0,0
gene-LOC102723528|LOC102723528,6,23,30,8,1,0
gene-LOC101929819|LOC101929819,3,11,9,2,4,5
gene-LOC105379556|LOC105379556,0,22,7,2,0,1
gene-LOC102723681|LOC102723681,0,3,2,0,0,0
gene-LOC105379555|LOC105379555,6,121,4,265,79,2
gene-LOC729369|LOC729369,0,53,80,5,8,0
gene-LOC105379561|LOC105379561,0,0,0,0,0,0
gene-LOC124905335|LOC124905335,0,0,0,0,0,0
gene-LOC102723776|LOC102723776,0,0,0,0,0,0
gene-LOC100996316|LOC100996316,0,5,5,0,0,0
gene-LOC124905337|LOC124905337,16,56,12,2,8,2
gene-LOC100289026|LOC100289026,0,10,0,0,0,0
gene-LOC105379417|LOC105379417,0,5,3,0,0,0
gene-LOC107987360|LOC107987360,5,18,24,2,1,0
gene-LOC105379566|LOC105379566,0,25,16,6,6,0
gene-LOC107987401|LOC107987401,12,65,62,6,8,7
gene-LOC101927088|LOC101927088,0,4,0,0,0,0
gene-LOC100233156|LOC100233156,7,15,2,2,0,0
gene-LOC389834|LOC389834,69,75,70,43,7,4
gene-LOC124905310|LOC124905310,8,19,25,4,4,1
gene-LINC01784-2|LINC01784,0,0,0,0,0,0
gene-PRAMEF30P-2|PRAMEF30P,3,9,3,0,0,0
gene-PRAMEF6-2|PRAMEF6,0,1,0,0,0,0
gene-PRAMEF22|PRAMEF22,2,4,4,0,0,0
gene-HNRNPCL3-2|HNRNPCL3,0,2,5,0,1,0
gene-PRAMEF25-2|PRAMEF25,0,3,2,0,0,0
gene-PRAMEF34P-2|PRAMEF34P,0,3,5,0,0,0
gene-PRAMEF36P-2|PRAMEF36P,1,3,5,0,0,0
gene-PRAMEF18-2|PRAMEF18,3,3,3,0,0,0
gene-RNU6-771P-2|RNU6-771P,0,0,0,0,0,0
gene-PRAMEF8-2|PRAMEF8,0,0,0,0,0,0
gene-PRAMEF33-2|PRAMEF33,0,0,0,0,0,0
gene-PRAMEF5-2|PRAMEF5,1,1,0,0,0,0
gene-PRAMEF22-2|PRAMEF22,1,0,1,0,0,0
gene-HNRNPCL3-3|HNRNPCL3,0,2,6,0,2,0
gene-PRAMEF34P-3|PRAMEF34P,0,3,6,0,0,0
gene-PRAMEF36P-3|PRAMEF36P,1,4,6,0,0,0
gene-HNRNPCL4-3|HNRNPCL4,1,2,5,0,2,0
gene-PRAMEF18-3|PRAMEF18,1,12,5,0,0,0
gene-PRAMEF5-3|PRAMEF5,1,0,0,0,0,0
gene-ANO7L1-2|ANO7L1,6,12,7,8,0,0
gene-CPLANE2-2|CPLANE2,4,2,0,0,0,0
gene-MT1XP1-2|MT1XP1,4,6,9,5,1,0
gene-FBXO42-2|FBXO42,48,113,68,36,16,124
gene-SZRD1-2|SZRD1,441,178,195,218,255,23
gene-RPL22P3-2|RPL22P3,0,2,0,0,0,0
gene-SPATA21-2|SPATA21,2,6,15,0,0,0
gene-NECAP2-2|NECAP2,140,405,380,119,68,101
gene-RNU1-1-2|RNU1-1,1,1,0,0,0,0
gene-LINC01783-2|LINC01783,0,0,0,0,0,0
gene-TRE-TTC4-1-2|TRE-TTC4-1,0,0,0,0,0,0
gene-LOC124905551|LOC124905551,0,0,1,0,0,0
gene-TRNAG-CCC|TRNAG-CCC,0,0,1,0,0,0
gene-PDE4DIPP8-2|PDE4DIPP8,0,0,7,0,0,0
gene-LOC128966566|LOC128966566,0,2,0,1,0,0
gene-LOC124905558|LOC124905558,8,68,77,6,10,0
gene-LOC124905552|LOC124905552,0,29,35,0,0,0
gene-LOC124905574|LOC124905574,1,1,1,0,0,0
gene-TRNAN-GUU|TRNAN-GUU,0,0,0,0,0,0
gene-LOC124905561|LOC124905561,3,17,18,2,0,0
gene-LOC124905553|LOC124905553,0,87,53,17,0,0
gene-LOC124905562|LOC124905562,0,0,0,0,0,0
gene-LINC01719-2|LINC01719,0,1,2,0,0,0
